gene	p
ATG5	0.0317328504766999
LRSAM1	0.0318299509304968
RPS2P6	0.0318468379659397
UAP1	0.0318557036595473
GK3P	0.0320047317473311
LQK1	0.0320207744310019
HCG2P8	0.0320347062352423
IL33	0.0320693246579004
BCL2L11	0.0320752351203053
RASL11B	0.0321486937244821
LOC442304	0.0321600924734061
LOC644383	0.0321668472875832
C6ORF127	0.0322605703342915
ARFGAP3	0.0322723912591015
HNRPLL	0.0322854787115698
TMEM25	0.0323070096817596
RPL13AP	0.0323137644959368
HSPD1P7	0.0324066431908729
IRF5	0.0324319737440373
DNAJC12	0.0324374620305562
KIAA1920	0.032447594251822
ERAF	0.0324691252220117
OGDH	0.032476302212075
A4GNT	0.0325349846602392
LOC100192389	0.032573824841758
ATP1B1	0.0325788909523907
C15ORF26	0.032585645766568
KLHL26	0.0326844349239092
TRBV28	0.0326873901551117
TD1	0.0327304520954911
SLC4A8	0.0327760470911871
POM121L2	0.0328541496301106
DUSP15	0.0328545718059967
UNC119B	0.03286174879606
RNF144B	0.0329330965208063
TTC39B	0.0329867128583377
LOC138159	0.0330048664214387
NDUFA11	0.0330618601660586
PIGO	0.0331357409461215
C15ORF32	0.0331716258964377
CDH1	0.0331716258964377
EIF4ENIF1	0.0332125769573869
OR52H2P	0.0332476175559309
SYTL2	0.0332860355615636
SEC1	0.0333299418537152
KRT8P16	0.0333307862054874
PCGF2	0.0334257757798538
LOC644495	0.033443929342955
NUBP1	0.0334777034138408
SLC17A1	0.0334907908663091
GIN1	0.0335017674393471
NME5	0.0335055670223217
ACADS	0.033524564937195
OR6C74	0.0335988678931439
ZNF167	0.0336989235781433
SDC2	0.0337090557994091
SFTPD	0.0337335420008013
DDX56	0.033783780931244
FAM149A	0.0338183993539021
ZEB2	0.0339057897623192
HIST1H1C	0.0339488517026987
LOC100131646	0.0340075341508629
RANBP9	0.0340244211863058
CSTT	0.0340869032174447
TRIM32	0.0341037902528876
LOC100287143	0.0341059011323179
LOC100287108	0.0341270099266217
LOC100132111	0.0341274321025077
DAPK1	0.0341303873337102
CLEC4M	0.034152340479786
GPR166P	0.0343634284228227
KIAA0406	0.0344246439263033
LOC202781	0.0344267548057337
ANO10	0.0345276548425052
ZNF347	0.0346044908537705
PPP1R2P1	0.0346353096934539
PIK3R6	0.0347404314890861
MUL1	0.0347552076450987
AKT2	0.0348658177272498
HSPA1L	0.0348852378180092
DCUN1D1	0.0349253445271862
FLJ46321	0.0349261888789584
LOC728975	0.0349346323966798
PTPRA	0.0349907817895276
LOC100288875	0.0351457203397165
SSB	0.0351803387623745
LOC647946	0.0353411877749684
EFNA4	0.0353542752274367
SCARB2	0.0353593413380696
MINK1	0.0354062028614237
TNNT3	0.0354978150287016
LOC644852	0.0355949154824985
GTF2H5	0.0356147577491439
LOC340192	0.0356430435335109
CSF1	0.0356476874682576
VWA3B	0.0356966598710422
NADSYN1	0.0357371887561052
TMEM196	0.0357557644950924
C6ORF222	0.0357760289376239
OPRL1	0.0358212017574338
ZNF397OS	0.0358579310595222
C11ORF30	0.0358629971701551
MLEC	0.0358697519843322
LOC100288728	0.0358836837885727
UPP2	0.0359499654026861
CELA1	0.0360048482678756
PRR5	0.0360094922026225
CCDC17	0.0360652194195842
LOC284672	0.0360673302990145
FLJ46300	0.0361585202904063
RPS7	0.0361758295017354
PDILT	0.0362286014874945
CCDC158	0.036254354216545
RIN3	0.0362851730562284
BRPF3	0.0362851730562284
BAT3	0.0362885504633169
HLA-F	0.0363848065653416
LOC645266	0.0364016936007846
TRIM26	0.0364282906816072
LOC391844	0.0364797961397081
RPS2P7	0.03658280705591
CLDN23	0.0366533104288843
PYGL	0.0366571100118589
OR2B8P	0.0366756857508461
LOC100129390	0.0367352125507825
TTC5	0.0369150594782497
TBCAP2	0.0369576992427431
SNHG3	0.0370007611831226
RFX6	0.0370096268767302
LRRC8C	0.0370472005305906
TMED9	0.0370640875660336
NR1D2	0.0371345909390078
RGS17	0.0371941177389442
CD27	0.0372426679658426
AKR1C2	0.0372603993530577
LOC100128943	0.0372793972679309
C9ORF6	0.0373013504140067
TAF12	0.0373435680026141
RPSAP25	0.0373579219827406
PPAN	0.0373646767969178
UBE2Z	0.0373726981387532
ODZ3	0.0374106939684997
ATF7	0.0374166044309048
LOC100128163	0.0374334914663478
LOC283914	0.0375014617840055
FHDC1	0.0375597220562837
CEACAM3	0.0376268480221693
KLK1	0.0376289589015997
PPBPL1	0.0376783534802703
VPS4B	0.0377294367624851
VPS4A	0.0377644773610292
CDH12	0.03779234096951
LOC729989	0.037838358141092
LOC100288605	0.0379109723934966
VWC2L	0.0379274372530535
LOC100289675	0.0379907636359645
FLJ45422	0.0380089171990656
ARNT	0.0380545121947615
PRKD1	0.0380726657578627
ATXN7L3	0.0381043289493183
LOC100287929	0.0381292373265966
C6ORF105	0.0381338812613433
FABP3	0.0381452800102673
LRRC40	0.0381976298201404
CA5A	0.038206917689634
ARID5B	0.0382613783789375
LOC729984	0.0383715662852027
FKSG74	0.0383943637830506
LOC100287203	0.0384163169291264
FBXO31	0.0384188499844428
CYB5D1	0.0384323596127971
RPL15	0.0384526240553287
RPS21	0.0384589566936198
C14ORF119	0.0384724663219741
RNF19B	0.0384990634027967
RPL21P4	0.0385041295134296
LOC391533	0.038598274736024
CCDC105	0.0386282492239352
MT1G	0.0386683559331121
OR2B7P	0.0387515245826686
ACTC1	0.0388102070308328
EHBP1L1	0.0388186505485543
PACRGL	0.0388642455442502
ATP2C2	0.0388980196151361
VAV2	0.0389976531242493
FASTKD2	0.0390529581653249
HAS3	0.0390989753369069
TRBV19	0.0391074188546284
LOC100130866	0.0393054193451967
FLJ23834	0.0393261059636143
MPHOSPH9	0.0393261059636143
SDR9C7	0.0393467925820319
GNG7	0.0393565026274116
EIF3G	0.039359035682728
PPIH	0.0393657904969053
AZGP1P2	0.0393923875777279
LOC100287864	0.0394084302613986
MTHFD1	0.0394785114584868
SYCP2L	0.0395042641875373
LOC100101126	0.0396334500086757
WFDC8	0.0396494926923465
SLC5A2	0.0396537144512072
TFB2M	0.0396727123660805
LOC100288867	0.0397081751405107
EXOC2	0.0398230069815226
ZC3H12A	0.0398458044793706
LOC100101405	0.0399251735459524
LZTS2	0.0401075535287361
ORM1	0.040153148524432
GDPD3	0.0402502489782288
RPS3P4	0.0403186414717727
EMP2	0.0403443942008231
SCAMP4	0.0403583260050636
LOC100287963	0.0403840787341141
TTC26	0.0404165862773417
C20ORF29	0.0405052432134171
SCARF2	0.0405833457523407
LOC647020	0.0407205529153145
ERI3	0.0407555935138586
ENO3	0.0408370734598708
HIST1H2BO	0.0408472056811364
LOC100130288	0.0408687366513262
PGBD3	0.0410312743674645
TEAD3	0.0410363404780973
C9ORF82	0.041051960985882
TRADD	0.0411258417659448
ATPIF1	0.0411448396808182
CRMP1	0.0411752363446154
PTTG3	0.0411938120836026
FAM185B	0.0412584049941719
KLHL25	0.0413069552210703
FLJ40113	0.0413719703075256
RPL34P35	0.0414065887301835
CRYGN	0.0414141878961329
LOC100289431	0.0414500728464492
LOC402198	0.0416142992661317
ATP5J2P4	0.0417434850872701
OR52H1	0.0417802143893584
CASQ2	0.041887447064421
TLR3	0.0418937797027121
SLC25A1	0.0419338864118891
UTP20	0.0419402190501802
PIP5K1A	0.0419853918699901
LOC100129836	0.0420444964940404
HLA-P	0.0421221768570779
PROSAPIP1	0.0421310425506853
TRNAU1AP	0.0421318869024575
C15ORF28	0.0421437078272676
LOC100289535	0.042157217455622
PI3	0.0422137890243558
LOC221442	0.0422272986527101
POGK	0.0422294095321405
DDAH2	0.0422534735576466
ZNF254	0.042301601608659
LOC100131082	0.0423062455434058
PMPCB	0.0423269321618234
ABP1	0.0424130560425824
C1ORF138	0.0425274657077083
CBX3	0.0425920586182774
ASB2	0.0426190778749861
NDUFS7	0.0426376536139733
SNHG8	0.0426520075940998
PPAN-P2RY11	0.0426756494437199
RPL36P9	0.0427191335599855
PDZRN4	0.0427347540677702
MT1JP	0.0427693724904282
SV2C	0.042814123134352
ATP6V0A1	0.0428183448932127
HLA-S	0.0428478972052379
LOC728888	0.0428723834066301
FOXA1	0.0428909591456174
FAUP1	0.042952596824984
LOC100130394	0.0429568185838448
DNAJB8	0.0429880595994142
TSP50	0.0430032579313129
LIMS2	0.0430357654745405
LOC100129192	0.0430522303340973
CEACAMP8	0.0430682730177682
ERCC2	0.0430914926915021
WHSC1	0.0430986696815654
TMEM200A	0.0431324437524513
CNGA3	0.0431725504616283
SLC6A7	0.0431831048587801
LOH12CR2	0.0431831048587801
NCDN	0.0432067467084002
EGFL8	0.0432312329097924
KRTAP10-2	0.0432430538346025
SMCR7	0.0433160902628932
NFKBIL2	0.043326222484159
ADRA1B	0.0433477534543486
EFHD2	0.0433688622486523
RSHL1	0.043378572294032
LOC100131479	0.043396303681247
MYEOV2	0.0434169902996646
TRIM66	0.0434267003450444
NDUFB10	0.043476094923715
LOC389223	0.0434811610343478
CRTC3	0.0435681292668789
LOC100287100	0.0435702401463093
MCCD1	0.0436559418511822
FBXO22	0.0436643853689036
HAO2	0.0437602192950423
IER3	0.0437948377177003
LOC643870	0.0439624415444714
NXN	0.0441443993513689
TCN1	0.0441764847187105
BRD7P2	0.0441769068945966
LOC100288032	0.0441916830506092
MBD2	0.0443618199326967
DDX28	0.0443732186816207
LOC100129878	0.044507470613392
LOC100287090	0.0445581317197208
CDH17	0.0445627756544676
C1ORF31	0.0445682639409866
FAM54A	0.0447210916117451
TRHDE	0.0447354455918716
TNFSF4	0.0448135481307952
ADAM22	0.0448190364173141
OR4A8P	0.0448333903974406
ITIH5	0.0448718084030733
RRS1	0.0448743414583898
GTF2IRD1	0.044893761549149
LDLR	0.0448984054838959
RPL26P21	0.0449461113590222
SLC22A8	0.0450153482043382
ACVR1C	0.0450212586667432
LOC100131688	0.0450292800085786
RAET1E	0.0450478557475659
ABHD12B	0.0450837406978821
MYBPH	0.045100627733325
IL18RAP	0.045112448658135
GPR55	0.0451369348595273
CALM3	0.0451403122666159
RIMS4	0.0451622654126917
POU2F2	0.0452150373984509
ADARB2	0.0452977838721212
PPAPDC3	0.0453433788678171
RFTN1	0.0453488671543361
ZNF470	0.0453792638181334
RHPN2	0.0453834855769941
LOC730069	0.0454134600649053
JAK1	0.0454143044166775
PPIAP9	0.0454227479343989
MUM1	0.0454375240904115
SFTA3	0.0455882408817396
MORN3	0.0456760534660429
C6ORF10	0.045705183602182
LCE1E	0.0457220706376249
NUDT12	0.0457596442914854
GFPT2	0.0457777978545866
CDK9	0.0457891966035106
RYKP	0.045814949332561
LOC391524	0.0458179045637636
PREX2	0.0459331585806616
TAAR2	0.0459800201040157
LOC100128777	0.0459867749181929
LOC644030	0.046004928481294
CHCHD8	0.0460517900046482
LOC100288645	0.0461227155535084
RPL6P1	0.0461531122173058
SLC22A15	0.046154378744964
FOXI1	0.0461873084640777
PRDM16	0.0462058842030649
LOC100289461	0.0462113724895838
SLC9A4	0.0463004516015453
ZNF689	0.0463164942852161
TLE3	0.0463591340497095
CABP7	0.0463831980752157
PABPC4	0.0464490575134431
LOC402191	0.0465263157005945
C20ORF118	0.0465280044041388
CDC123	0.0465305374594552
TBPL1	0.0465318039871135
LRBA	0.0465740215757209
APBB1	0.0465938638423663
LOC100130766	0.0467040517486315
WDR45L	0.046707851331606
MUPCDH	0.0467327597088844
LRP1	0.0467374036436312
ZNF18	0.0467416254024919
UBE2S	0.0468197279414155
PATZ1	0.0469134509881237
SLFN14	0.0469463807072374
RPS15AP34	0.0469518689937565
STYXL1	0.0469970418135662
HIST1H3I	0.0471110293028061
LOC100288295	0.0471612682332488
XPNPEP3	0.0472279720232484
GJC2	0.0472558356317292
CDH20	0.0472579465111596
XAB2	0.0473664457138804
HIST1H1T	0.0474272390414749
ZNF785	0.0474449704286901
SH3BP5L	0.0474749449166013
PRAC	0.0474829662584366
TXNDC5	0.0475361604200819
LOC100287325	0.0475859771746385
LOC100131455	0.0476556361958407
MRGPRE	0.0477252952170427
CHCHD6	0.0477518922978654
TCP11L1	0.0477527366496375
B4GALT1	0.0477886215999538
ARID4A	0.0479135856622315
RAB5C	0.0479520036678641
YWHAZP1	0.047968468527421
OSBPL9	0.0480009760706486
L3MBTL2	0.0480925882379265
FLJ44606	0.0481369167059642
MAVS	0.048141560640711
CNOT6LP1	0.048187155636407
RPS18P14	0.0482023539683055
FOXP2	0.0482487933157736
NOSTRIN	0.0482525928987483
MGEA5	0.0482779234519127
GAL	0.0483349171965326
LOC100132383	0.0483724908503931
PI4KB	0.0484746574148228
LOC100130633	0.048481412229
OR2J4P	0.0484911222743797
AARS	0.0485037875509619
SLC5A5	0.0485498047225439
DKKL2	0.0485574038884932
DDX19A	0.0485717578686197
TPRG1	0.0486291737891257
PSMB3P2	0.0486460608245686
SHANK2	0.0486735022571634
RNASEH2C	0.0486802570713405
RPL18P5	0.048700099337986
HOMEZ	0.0487946667364664
METTL5	0.0488668588129849
HNRNPA2B1	0.0489390508895035
AOF1	0.0489749358398197
CHORDC2P	0.0490771024042495
KIN	0.0491315630935529
LOC100131852	0.0491425396665908
OR51A10P	0.0491476057772237
CEACAM21	0.0491889790140588
ITGA3	0.0492147317431093
PAX4	0.0492949451614633
ELA2A	0.0493004334479822
BTN3A2	0.0493536276096275
LOC100127976	0.0493599602479186
LOC100128362	0.0493836020975387
SLC25A5P9	0.0494287749173485
UPK1A	0.0495305193058921
TNFAIP1	0.0496660377653217
TRIM16L	0.0496761699865875
TOMM7	0.0496782808660179
SEC22C	0.0496816582731064
HIGD1D	0.0497268310929163
FAM119A	0.0497420294248149
MIS12	0.0497627160432325
IFT172	0.0497644047467768
APOA2	0.0497863578928526
GLTSCR2	0.049880925291333
PITPNM1	0.049909633251586
C1ORF87	0.0499134328345606
STK33	0.049938341211839
RPL17P35	0.0499400299153833
LST1	0.0499434073224718
PLAC9	0.0499434073224718
LOC100101266	0.0499759148656995
IGFL4	0.0500806144854457
LOC100128041	0.0501202990187366
KTELC1	0.0501232542499391
SBK1	0.0501359195265213
LOC100287349	0.0502418856739257
RPS17P12	0.0502532844228497
LOC100288714	0.0502566618299383
LCE5A	0.0503254764993682
LOC100289505	0.0503267430270264
SPTB	0.050347007469558
TRNT1	0.0503765597815831
TNFRSF10C	0.0505065899544936
LOC283711	0.050520099582848
DFNA5	0.050526010045253
DDX50	0.0505640058749997
VENTX	0.0505855368451894
LOC399965	0.0506087565189234
LOC100128015	0.0506108673983537
SLC36A1	0.050675460308923
LOC100128108	0.0507248548875936
IPP	0.0507294988223403
NUMBL	0.0507548293755048
ACTR1B	0.0507953582605678
SHANK3	0.0508337762662004
C13ORF33	0.050935098478858
IFI30	0.0510009579170855
KBTBD10	0.0510908813808191
TEF	0.0511254998034771
NTN5	0.0511352098488568
TCEA2	0.0511630734573376
RASL10A	0.0512065575736032
LOC100130579	0.0512508860416409
RNF7	0.0512601739111345
IP6K3	0.0512943701579065
KCNJ12	0.0513146346004379
ATP1A3	0.0513674065861971
RAP1GAP	0.0513978032499944
PIGZ	0.0513978032499944
PFN1	0.0514379099591714
MRPL13	0.051528255598791
ZSCAN18	0.0515552748554997
HLA-H	0.0515730062427149
DNAJC2	0.0515751171221452
LOC100289136	0.0515827162880945
GPATCH4	0.0515894711022716
ST3GAL2	0.0516760171589167
KRT121P	0.0516920598425875
AMPD3	0.0516929041943597
SORCS2	0.051729633496448
OR10G1P	0.051746942707777
PUS1	0.0517849385375236
IL27RA	0.0518187126084095
FAM178A	0.0518773950565736
MIXL1	0.0519107469515735
FGA	0.0519170795898646
ATP6V0E2	0.0519871607869528
MT1M	0.0519871607869528
FCGR2B	0.0520255787925854
EIF3LP1	0.0520420436521423
LOC100132272	0.052045843235117
LOC100287714	0.0520551311046106
LSMD1	0.052063996798218
CHTF8	0.0520770842506864
KIAA0195	0.052230756273217
SERPINC1	0.0522877500178369
TCL1B	0.0523067479327103
HLA-DRA	0.0523295454305582
LOC100129078	0.0523489655213175
ARG2	0.0523945605170135
ACIN1	0.0524051149141653
SSX2IP	0.0524152471354311
TRIOBP	0.0524414220403676
ZNF204	0.0526411112344802
C10ORF54	0.0527179472457456
OR6C2	0.0528635979264409
CCDC88A	0.0529231247263773
LOC100289562	0.0529239690781494
EP400	0.0529374787065038
FXYD5	0.0529628092596681
LOC100128134	0.0530611762411233
LOC100128895	0.0530721528141611
OR52X1P	0.0530818628595409
LOC100288028	0.0531029716538445
OR10A4	0.0531215473928317
C19ORF66	0.0531342126694139
MCM9	0.0531418118353633
OR4K1	0.0532059825700464
OR1I1	0.0533393901500455
CCND2	0.0533503667230835
JAK2	0.0533630319996656
GYG1	0.0533685202861846
LOC100128489	0.0533837186180832
ZNF100	0.0534090491712477
DTNA	0.0534158039854248
LOC100287170	0.0535251475399178
COMMD5	0.0535251475399178
NPHS2	0.0535386571682721
RPL12	0.0535580772590315
FLJ43980	0.0535876295710567
LOC100128942	0.0537075275227015
LOC441784	0.0537944957552325
FAM53C	0.0537957622828907
UBP1	0.0537991396899794
INPPL1	0.0538388242232702
HLA-DRB1	0.0538658434799789
RTKN	0.0539025727820673
DEFB136	0.0539772979139023
NUDCD1	0.0540199376783957
DUSP5P	0.054027114668459
C21ORF93	0.0540478012868766
VSIG2	0.0540629996187751
FBXL2	0.0540807310059902
LOC442777	0.0541111276697875
DHX16	0.0541993624299768
LOC100131512	0.0542187825207362
CLPSMCR	0.054240313490926
PICALM	0.0542804202001029
LOC390586	0.0542973072355458
PRMT8	0.0543429022312418
PQLC2	0.0543796315333301
LOC285412	0.0544678662935195
NPW	0.054672621598265
ALG6	0.0546759990053536
GPX5	0.0547034404379484
MAGI2	0.0547270822875685
KLHL8	0.0547684555244037
OR5AK1P	0.0547768990421251
LOC100128154	0.0547996965399731
LOC407835	0.0549077735668079
LOC100286900	0.055040758970921
TPTE2	0.0551403924800342
CD96	0.0551737443750341
FRY	0.0551804991892112
TELO2	0.0551969640487681
LOC644456	0.0552269385366793
COL8A2	0.0552607126075652
SRC	0.0553092628344636
PIK3IP1	0.0553303716287672
ACBD3	0.0553898984287036
CCL19	0.0554224059719313
LOC100289389	0.0554747557818043
LOC100287743	0.0554768666612346
ATXN7L2	0.0555106407321205
GPX6	0.0555562357278164
LDHAL6A	0.0556334939149679
PON3	0.055697664649651
TOLLIP	0.0556980868255371
APC2	0.0557787224197771
LOC648262	0.055824317415473
ZNF746	0.0559640576337632
NOL5BP	0.0560784672988891
RPL21P103	0.0560881773442689
OR4M2	0.056175567752686
KIRREL	0.0562325614973059
CRYL1	0.0562494485327488
LOC391578	0.0562798451965461
SYT14	0.0563157301468623
BCL2L15	0.0563545703283811
PRUNE2	0.0563621694943304
P2RY12	0.0564609586516716
C10ORF111	0.0564896666119246
UBE2L6	0.0565470825324305
LOC100129500	0.0565766348444556
DVL3	0.0565930997040125
MARK4	0.0566872449266068
LSM4	0.0566931553890119
NLRP11	0.0567547930683786
RSU1	0.0567674583449608
LOC440568	0.0567999658881884
MRPS17	0.0568236077378085
LOC402125	0.0568350064867325
HLA-J	0.0568540044016058
USH1C	0.056878490602998
HNRNPAB	0.0568801793065423
LOC100287802	0.0569143755533142
TMEM181	0.0570118981829972
SLC7A1	0.0570228747560351
NCAPD3	0.0570249856354654
TM4SF5	0.0571410840041356
C17ORF86	0.0571482609941989
SLC12A4	0.0571866789998315
DERL3	0.0572728028805906
IRX2	0.0573107987103371
IL1RN	0.0573268413940079
NFKBIE	0.0573268413940079
FBXO16	0.0573559715301469
SNAPC5	0.0573669481031849
ZNF250	0.0574108543953364
LOC644693	0.0574606711498932
KLHDC7B	0.0574610933257792
LOC100130667	0.0574644707328678
MRPL40	0.0575189314221712
EFS	0.0576029444234998
URB1	0.0576130766447656
GSTM2	0.0576232088660313
C1R	0.0576662708064108
LOC283267	0.0576751365000183
RICS	0.0577169319127396
OR7E62P	0.0577604160290052
PSMD1	0.0577730813055873
HNRNPA1P2	0.057776458712676
B3GNT7	0.0577912348686885
MRPL48P1	0.0578093884317896
OR4H6P	0.0578136101906505
OR4H8P	0.0578136101906505
KCNQ1	0.0578304972260933
LOC100288007	0.0578786252771057
OR1B1	0.0579871244798266
LOC100288336	0.0579985232287505
LOC402634	0.0580580500286868
CCDC77	0.0581057559038132
C1ORF51	0.0583109333844447
RNF167	0.0583658162496343
SPARCL1	0.0583818589333051
FOXN4	0.0583915689786848
CDAN1	0.0585363753076079
LOC100127998	0.0585815481274178
RPL11P4	0.0585984351628607
ADCK2	0.0586203883089365
ALOX12B	0.0586499406209616
YBX1	0.0587001795514044
IMPDH1P3	0.0587453523712141
C12ORF68	0.0587529515371635
ZC3H6	0.0587630837584293
TRBVB	0.0588538515739351
EAF1	0.0588846704136183
MDH1B	0.0588943804589981
TGFB1	0.0589087344391246
ERF	0.0589154892533017
GALNT2	0.0589387089270358
PDGFRB	0.0590049905411493
GSK3A	0.059038342436149
CCNB1IP1	0.0590518520645034
THRB	0.0590771826176678
KRBA2	0.0591282658998826
MFRP	0.0591303767793131
C1QTNF5	0.0591303767793131
MFRP-C1QTNF5	0.0591303767793131
RRN3	0.059147685990642
KBTBD5	0.0591519077495027
NUP210L	0.0591725943679203
