Interactor_A	Interactor_B	weight
ELAVL1	SFXN3	0.221511769574136
ELAVL1	ARPC5	0.346101043745875
ELAVL1	PPP1CC	0.00264622922986746
ELAVL1	NFIC	0.144887014525011
ELAVL1	CAST	0.929524298757315
ELAVL1	DPYSL2	0.935966491932049
ELAVL1	FURIN	0.128865017555654
ELAVL1	UBE2N	0.675758849596605
ELAVL1	VHL	0.199656590586528
ELAVL1	FKBP1A	0.326660358579829
ELAVL1	DNAJA2	0.0541906135622412
ELAVL1	GSR	0.468031402910128
ELAVL1	CALR	0.265372912399471
ELAVL1	IRF9	0.420471072895452
ELAVL1	PITPNB	0.600738782668486
ELAVL1	UFM1	0.421202373225242
ELAVL1	CELF2	0.510475841118023
ELAVL1	BDNF	0.838526294799522
ELAVL1	PAXIP1	0.115912256995216
ELAVL1	CHMP1B	0.0739215235225856
ELAVL1	RAB31	0.847413052571937
ELAVL1	PRKCD	0.748630398651585
ELAVL1	CSDE1	0.40427545667626
ELAVL1	RANBP1	0.905323649058118
ELAVL1	TUBGCP3	0.605175754288211
ELAVL1	EIF1B	0.984359053196386
ELAVL1	RAB10	0.885671552736312
ELAVL1	OPA1	0.409404507605359
ELAVL1	PTMA	0.452959547284991
ELAVL1	ASAP1	0.248509204946458
ELAVL1	ATP1B1	0.323117283638567
ELAVL1	CTBP1	0.307869610143825
ELAVL1	CCND1	0.991582659771666
ELAVL1	ANGEL2	0.909957337426022
ELAVL1	ANP32A	0.510403363965452
ELAVL1	BIN1	0.438215540722013
ELAVL1	ETV6	0.658910536440089
ELAVL1	CD9	0.65741135017015
ELAVL1	PABPC4	0.104067723732442
ELAVL1	PRKDC	0.528804214438424
ELAVL1	CASP3	0.227908164495602
ELAVL1	TRIM37	0.100356798619032
ELAVL1	SELT	0.351172131719068
ELAVL1	YY1	0.965360085247085
ELAVL1	TLK2	0.921331796562299
ELAVL1	ERG	0.16908818250522
ELAVL1	TBP	0.516883250325918
ELAVL1	BIRC5	0.442456310149282
ELAVL1	UBE2W	0.728281987830997
ELAVL1	CPS1	0.735761027317494
ELAVL1	SERPINE2	0.373695401707664
ELAVL1	CLN3	0.497192662209272
ELAVL1	ADAR	0.778148686047643
ELAVL1	AP3S1	0.202108961995691
ELAVL1	SF3A2	0.135318223619834
ELAVL1	ANXA7	0.395044084638357
ELAVL1	PMAIP1	0.784097582567483
ELAVL1	SIPA1L3	0.0582829252816737
ELAVL1	NRIP1	0.974180452059954
ELAVL1	CAPZA2	0.873605979140848
ELAVL1	MAPK6	0.727003944572061
ELAVL1	PDCD6IP	0.895593049935997
ELAVL1	TNPO2	0.993703198852018
ELAVL1	ACBD3	0.294753420399502
ELAVL1	GOLGA3	0.867434510961175
ELAVL1	RPRD1A	0.847687056055292
ELAVL1	HOXA5	0.745820615207776
ELAVL1	MLLT6	0.871353500988334
ELAVL1	STAU1	0.942969270749018
ELAVL1	ZFP91	0.51923091057688
ELAVL1	APAF1	0.25530105503276
ELAVL1	RBX1	0.465448675211519
ELAVL1	RBBP5	0.967901127645746
ELAVL1	CCNK	0.400736961048096
ELAVL1	POLR2A	0.289475274737924
ELAVL1	HSD17B11	0.296766821993515
ELAVL1	TOB1	0.153695146553218
ELAVL1	MXRA7	0.365493307588622
ELAVL1	KIF11	0.567046714248136
ELAVL1	TFAP2C	0.688946928596124
ELAVL1	MPZL1	0.577091310871765
ELAVL1	SMG7	0.644813570426777
ELAVL1	LMNB2	0.538275723578408
ELAVL1	SPRY1	0.873824117006734
ELAVL1	GNA13	0.0132551195565611
ELAVL1	BCL10	0.270307267317548
ELAVL1	SERPINH1	0.81203281483613
ELAVL1	SUB1	0.84191739349626
ELAVL1	RBBP4	0.148623076733202
ELAVL1	PTK2	0.678356030490249
ELAVL1	CIRBP	0.906916534062475
ELAVL1	ZDHHC17	0.974873736035079
ELAVL1	GLUD1	0.40255461470224
ELAVL1	DTX3L	0.543189514661208
ELAVL1	KDM5B	0.506327131064609
ELAVL1	SAFB	0.679916504770517
ELAVL1	SNX3	0.386147542158142
ELAVL1	EIF1AD	0.222544831922278
ELAVL1	RFWD2	0.254227111581713
ELAVL1	SKP2	0.305766521720216
ELAVL1	RBM25	0.991441852180287
ELAVL1	GSE1	0.105855422327295
ELAVL1	SEPT7	0.495873549720272
ELAVL1	CD47	0.834744434803724
ELAVL1	PTBP3	0.730381316971034
ELAVL1	GTF3C1	0.663083862978965
ELAVL1	PSMD9	0.633098462829366
ELAVL1	RPN1	0.332588536432013
ELAVL1	HNRNPL	0.333729272009805
ELAVL1	MAP2K7	0.16620039078407
ELAVL1	ATP2A2	0.99163903365843
ELAVL1	OTUD6B	0.455962565494701
ELAVL1	FANCE	0.943123229080811
ELAVL1	PRMT6	0.977572831790894
ELAVL1	HNRNPF	0.477481270441785
ELAVL1	UBE2L3	0.27722894703038
ELAVL1	VPS26A	0.481967026134953
ELAVL1	TERF2	0.09348299424164
ELAVL1	RQCD1	0.0398702069651335
ELAVL1	PPP2R5E	0.960743484320119
ELAVL1	ZNF91	0.138243924127892
ELAVL1	FAM192A	0.577450781129301
ELAVL1	SRSF5	0.553580521605909
ELAVL1	RNF2	0.554128475952894
ELAVL1	TAF10	0.395772321848199
ELAVL1	WWOX	0.597094914875925
ELAVL1	PAK2	0.174086218932644
ELAVL1	TNFRSF21	0.652233902132139
ELAVL1	ZAK	0.680525414180011
ELAVL1	RAB5A	0.344253060873598
ELAVL1	BRD4	0.810470720985904
ELAVL1	CSNK1E	0.850613717455417
ELAVL1	BTRC	0.975317483302206
ELAVL1	YBX3	0.0557076300028712
ELAVL1	CHEK2	0.377102489583194
ELAVL1	UBE2G1	0.354243299923837
ELAVL1	SPRY2	0.280670356703922
ELAVL1	PTP4A3	0.637475057272241
ELAVL1	E2F2	0.908684925874695
ELAVL1	CTLA4	0.887411273550242
ELAVL1	CUL2	0.855202869977802
ELAVL1	CSNK1A1	0.509477212326601
ELAVL1	GRB10	0.761664862278849
ELAVL1	ALKBH5	0.351466921158135
ELAVL1	THBS1	0.664134194143116
ELAVL1	MLLT10	0.524088363396004
ELAVL1	GAPVD1	0.351988361217082
ELAVL1	CBX3	0.0976452422328293
ELAVL1	NEDD4L	0.251486220862716
ELAVL1	CSK	0.757907482562587
ELAVL1	TFDP1	0.358144892379642
ELAVL1	ZFR	0.225026932079345
ELAVL1	CDKN1B	0.517597538884729
ELAVL1	FOXO3	0.0845824244897813
ELAVL1	DCTD	0.509825239656493
ELAVL1	HP	0.181893315864727
ELAVL1	EPS15	0.527824394172058
ELAVL1	MED23	0.854375588474795
ELAVL1	GTF2E1	0.476941013708711
ELAVL1	CCNI	0.227223428431898
ELAVL1	KRT10	0.34124351432547
ELAVL1	PLAUR	0.276422970928252
ELAVL1	FKBP9	0.0262432980816811
ELAVL1	VPS4B	0.438004032475874
ELAVL1	ETV5	0.654826370533556
ELAVL1	CENPH	0.842720736283809
ELAVL1	RIOK3	0.292804025812075
ELAVL1	CALM1__CALM2__CALM3	0.0142315565608442
ELAVL1	FUBP1	0.867625856772065
ELAVL1	PPIC	0.844385216711089
ELAVL1	AKAP8	0.136400644434616
ELAVL1	NCSTN	0.180760645307601
ELAVL1	STK4	0.165810582228005
ELAVL1	MAP2K1	0.630076172528788
ELAVL1	BAG4	0.0112728027161211
ELAVL1	ISOC1	0.941204639151692
ELAVL1	MAT2A	0.0266413416247815
ELAVL1	NOS3	0.0951346256770194
ELAVL1	MRGBP	0.309916946105659
ELAVL1	PTBP2	0.610260356217623
ELAVL1	KPNA1	0.756358659593388
ELAVL1	SNRPF	0.947005179943517
ELAVL1	CASP2	0.163019970757887
ELAVL1	CEBPA	0.0806257571093738
ELAVL1	VAV2	0.432126191211864
ELAVL1	CENPL	0.335495942505077
ELAVL1	DCP2	0.626340703340247
ELAVL1	EIF2S1	0.0713366626296192
ELAVL1	PATL1	0.696894680382684
ELAVL1	KRAS	0.0831803290639073
ELAVL1	MTA2	0.898477767361328
ELAVL1	CCL7	0.837607981869951
ELAVL1	CRKL	0.192945972084999
ELAVL1	LGALSL	0.858995694899932
ELAVL1	SMAD2	0.870689632836729
ELAVL1	ZMYND11	0.4625224028714
ELAVL1	BUB3	0.289541219826788
ELAVL1	TRA2A	0.826161470264196
ELAVL1	RAB8A	0.129060815321282
ELAVL1	HNRNPC	0.307453695917502
ELAVL1	PTHLH	0.187839721795172
ELAVL1	EZH2	0.60742657748051
ELAVL1	PPP4C	0.676550525939092
ELAVL1	DAZAP1	0.217869071988389
ELAVL1	MGST3	0.24565183580853
ELAVL1	HMOX1	0.647694357670844
ELAVL1	FXR1	0.1512408091221
ELAVL1	ZFP36L1	0.871221802430227
ELAVL1	MAPKAPK2	0.110652833478525
ELAVL1	SSX2IP	0.306268570013344
ELAVL1	MITF	0.494411838008091
ELAVL1	SGPL1	0.891977434745058
ELAVL1	TUBB3	0.263995693996549
ELAVL1	KLF11	0.782481974223629
ELAVL1	TOR1A	0.513534746598452
ELAVL1	CREBBP	0.682799603790045
ELAVL1	PEX19	0.221276709577069
ELAVL1	NET1	0.779466818552464
ELAVL1	TIFA	0.803700941149145
ELAVL1	SCD	0.555796417407691
ELAVL1	ERH	0.357806854648516
ELAVL1	KLF5	0.778690005419776
ELAVL1	REXO1	0.774460597429425
ELAVL1	SRSF9	0.0702595729380846
ELAVL1	TOLLIP	0.549321328522637
ELAVL1	EPHA2	0.546592449070886
ELAVL1	SLC35F6	0.26446167845279
ELAVL1	TRAM1	0.434530071215704
ELAVL1	SEH1L	0.10023238346912
ELAVL1	ZNF746	0.294391984585673
ELAVL1	PRKCI	0.871211878256872
ELAVL1	GEMIN2	0.787179898004979
ELAVL1	PLAU	0.89011034485884
ELAVL1	EAF1	0.622763971565291
ELAVL1	EPAS1	0.93396698939614
ELAVL1	MOB3B	0.870099225779995
ELAVL1	VGLL4	0.889276108937338
ELAVL1	MRPS10	0.454393149819225
ELAVL1	DUSP11	0.689041161676869
ELAVL1	SNRPD3	0.372658627573401
ELAVL1	SRSF3	0.274556742282584
ELAVL1	EZR	0.150398164521903
ELAVL1	DEK	0.456818988313898
ELAVL1	SSB	0.418756548315287
ELAVL1	DENR	0.668902399716899
ELAVL1	C18ORF25	0.776164687471464
ELAVL1	UBASH3B	0.189237887738273
ELAVL1	SMARCC2	0.720655536279082
ELAVL1	DLG4	0.603128452552482
ELAVL1	RERE	0.3692721799016
ELAVL1	CREB3L2	0.495309686753899
ELAVL1	RRM2	0.837516671977937
ELAVL1	ARF4	0.794850358739495
ELAVL1	NR2F1	0.546355668688193
ELAVL1	PBX1	0.397105677751824
ELAVL1	PPP3CB	0.159011680399999
ELAVL1	EVI5	0.263759984634817
ELAVL1	RBPJ	0.910529812099412
ELAVL1	VTA1	0.022361105075106
ELAVL1	CDV3	0.628743162145838
ELAVL1	PDZD8	0.695508496370167
ELAVL1	SCP2	0.804666044656187
ELAVL1	NREP	0.357517392840236
ELAVL1	C9ORF72	0.639527829363942
ELAVL1	PHYH	0.467432816978544
ELAVL1	CLDN12	0.531238334486261
ELAVL1	GSPT1	0.603729610797018
ELAVL1	GART	0.0163679926190525
ELAVL1	SEC22B	0.977895996067673
ELAVL1	CNNM3	0.828333367127925
ELAVL1	DDX39B	0.41158671467565
ELAVL1	TRAK2	0.211899191141129
ELAVL1	MED28	0.520002513192594
ELAVL1	UGDH	0.978103660512716
ELAVL1	PHLPP1	0.273820996051654
ELAVL1	FRS3	0.358450350584462
ELAVL1	TNPO1	0.320265284739435
ELAVL1	LIN7C	0.832969459006563
ELAVL1	PIAS4	0.389346486190334
ELAVL1	CDK2AP1	0.695967780891806
ELAVL1	LIMK1	0.497835605870932
ELAVL1	ATAD1	0.679382487200201
ELAVL1	FGFR1OP2	0.503276562551036
ELAVL1	MED1	0.286130603170022
ELAVL1	WAPAL	0.427376577630639
ELAVL1	PRKAA1	0.389308051206172
ELAVL1	CARM1	0.322725196834654
ELAVL1	THOC6	0.380186942638829
ELAVL1	RYK	0.631410317262635
ELAVL1	COX7A2L	0.233648768626153
ELAVL1	GLCE	0.118363063782454
ELAVL1	PCBP2	0.771775804692879
ELAVL1	MYBPH	0.477906435495242
ELAVL1	MTA1	0.274010288296267
ELAVL1	NXN	0.437740908935666
ELAVL1	TRIM8	0.0367562994360924
ELAVL1	MAP3K12	0.315596855944023
ELAVL1	PSEN2	0.80082023749128
ELAVL1	PPP6R3	0.836301556555554
ELAVL1	PCGF2	0.956652566324919
ELAVL1	ARNT	0.904035361250862
ELAVL1	ZC3HAV1	0.175033506937325
ELAVL1	ATM	0.134242221945897
ELAVL1	RAP2A	0.33346355590038
ELAVL1	AES	0.456251801457256
ELAVL1	CPOX	0.676443794742227
ELAVL1	STC2	0.867880424484611
ELAVL1	ZBTB43	0.198325954144821
ELAVL1	UBXN6	0.521053685806692
ELAVL1	POLR2D	0.475570448674262
ELAVL1	TXLNA	0.398826741613448
ELAVL1	LARP4B	0.633696154691279
ELAVL1	TULP2	0.507610540604219
ELAVL1	ATP6V1A	0.988767852075398
ELAVL1	MBD3	0.976317995693535
ELAVL1	SMAD5	0.844397467561066
ELAVL1	TBX3	0.241292270366102
ELAVL1	CASC3	0.660000020870939
ELAVL1	PER2	0.86448540398851
ELAVL1	RBL2	0.857395471772179
ELAVL1	RPS6KB1	0.436560895992443
ELAVL1	UPF2	0.926866097375751
ELAVL1	USP33	0.864927571732551
ELAVL1	PTRF	0.934097340563312
ELAVL1	SEPHS1	0.997989238705486
ELAVL1	PIGN	0.696635907283053
ELAVL1	ACACB	0.459538185270503
ELAVL1	ZNF76	0.580135666299611
ELAVL1	PPM1F	0.31541106197983
ELAVL1	PTGS2	0.850896411109716
ELAVL1	HECW2	0.335153342923149
ELAVL1	LAMP1	0.366564836353064
ELAVL1	NUFIP2	0.916473410557956
ELAVL1	TOMM20	0.0405424602795392
ELAVL1	RAB1A	0.000284114619717002
ELAVL1	TGFBR3	0.734892488690093
ELAVL1	NR4A2	0.63248390937224
ELAVL1	RPAP1	0.922885848442093
ELAVL1	ABCB10	0.603091644123197
ELAVL1	PTBP1	0.193886542227119
ELAVL1	MDC1	0.310840116580948
ELAVL1	NPTX1	0.704841553932056
ELAVL1	PUM1	0.593036234145984
ELAVL1	FZD6	0.872663206653669
ELAVL1	ARHGAP19	0.28879375080578
ELAVL1	TAF4	0.751159064471722
ELAVL1	RNF144B	0.260386420646682
ELAVL1	PBX2	0.0930202074814588
ELAVL1	SDC4	0.918693924555555
ELAVL1	VPS35	0.916477241087705
ELAVL1	DYNC1LI2	0.906583431176841
ELAVL1	PRDM1	0.219584714621305
ELAVL1	PDCD4	0.442902802722529
ELAVL1	PJA2	0.0956450034864247
ELAVL1	SETD3	0.545571178663522
ELAVL1	RAP1A	0.70797503599897
ELAVL1	CPNE3	0.0460878440644592
ELAVL1	STT3A	0.931499183410779
ELAVL1	WIPF1	0.851417206926271
ELAVL1	LIPA	0.312345671467483
ELAVL1	INPP4B	0.505250168731436
ELAVL1	ZMYM2	0.661539534805343
ELAVL1	EIF4B	0.717746993293986
ELAVL1	LAMTOR3	0.27839616406709
ELAVL1	TFAP2A	0.907245891634375
ELAVL1	ROCK2	0.707751820795238
ELAVL1	ACIN1	0.0435284655541182
ELAVL1	STAT2	0.366505341604352
ELAVL1	CCNT2	0.118524455698207
ELAVL1	MARCH6	0.499563910299912
ELAVL1	NUTF2	0.0580165926367044
ELAVL1	DNAJB11	0.47117037139833
ELAVL1	RYBP	0.619656695052981
ELAVL1	GNB1	0.588696867693216
ELAVL1	PRIM2	0.54745069029741
ELAVL1	EXOC8	0.148948048939928
ELAVL1	SRRM1	0.935094014974311
ELAVL1	PPP1CB	0.587948143715039
ELAVL1	TXNRD1	0.532901824451983
ELAVL1	HK2	0.329102772288024
ELAVL1	AXL	0.190199583303183
ELAVL1	TAF5L	0.338414632016793
ELAVL1	ADAMTS4	0.479945016792044
ELAVL1	ASAP2	0.565363697707653
ELAVL1	LPCAT1	0.288240110967308
ELAVL1	OSBP	0.870910246390849
ELAVL1	MTMR2	0.306913618231192
ELAVL1	SRSF6	0.128911875421181
ELAVL1	ITPKB	0.561622377485037
ELAVL1	PPP3R1	0.737077598460019
ELAVL1	AK4__LOC100507855	0.347207418642938
ELAVL1	ENAH	0.928159398958087
ELAVL1	CBFB	0.259981025708839
ELAVL1	PRKAG2	0.408230900065973
ELAVL1	AMMECR1L	0.914031111635268
ELAVL1	CNOT6	0.0842270760331303
ELAVL1	EML2	0.0826142814476043
ELAVL1	CEBPG	0.714265430578962
ELAVL1	GID8	0.22131985030137
ELAVL1	MED21	0.114716884912923
ELAVL1	HAUS6	0.713330639526248
ELAVL1	ST13	0.540294258156791
ELAVL1	TRPC1	0.117654724977911
ELAVL1	SLIRP	0.270489472197369
ELAVL1	DCAF12	0.222281134454533
ELAVL1	INSIG1	0.560032944427803
ELAVL1	FBXO11	0.512423611246049
ELAVL1	CD8B	0.935959334485233
ELAVL1	GNA11	0.672105192905292
ELAVL1	TUBA3C__TUBA3D	0.839046393288299
ELAVL1	NDUFA9	0.134323559235781
ELAVL1	DCK	0.167421291582286
ELAVL1	ZNF234	0.228308494901285
ELAVL1	NLGN2	0.0810788269154727
ELAVL1	MEX3C	0.37274672370404
ELAVL1	MTMR9	0.938580404734239
ELAVL1	TTC5	0.129696551477537
ELAVL1	PPP2R2A	0.633517136098817
ELAVL1	SLC19A2	0.129880034131929
ELAVL1	RAB11A	0.672199353110045
ELAVL1	STX2	0.176481215516105
ELAVL1	TMEM127	0.958905373234302
ELAVL1	PPP6C	0.749084187671542
ELAVL1	SLC2A3	0.0285440199077129
ELAVL1	PABPN1	0.647678041597828
ELAVL1	TRIM38	0.711094586411491
ELAVL1	KLF9	0.0849238480441272
ELAVL1	NEO1	0.675998784136027
ELAVL1	SLC39A11	0.193670014152303
ELAVL1	TGFA	0.773623874643818
ELAVL1	PIP4K2C	0.794888464268297
ELAVL1	BASP1	0.503461220534518
ELAVL1	EAPP	0.824166811536998
ELAVL1	RAD23B	0.826728323008865
ELAVL1	GATAD2A	0.0560943123418838
ELAVL1	POLR3F	0.691743653267622
ELAVL1	SLC22A5	0.0249709996860474
ELAVL1	BRD3	0.469882575562224
ELAVL1	ELK4	0.259608541615307
ELAVL1	LPHN1	0.522939574671909
ELAVL1	RFWD3	0.476815813919529
ELAVL1	CUL5	0.682218861067668
ELAVL1	NUP93	0.78215081221424
ELAVL1	ICE2	0.816416612360626
ELAVL1	CHD1	0.28317556809634
ELAVL1	C1ORF174	0.417078505735844
ELAVL1	KCNAB1	0.0302425010595471
ELAVL1	DYRK1A	0.893712989985943
ELAVL1	VPS72	0.627456507412717
ELAVL1	CKAP4	0.0969592703040689
ELAVL1	FCHSD2	0.997875179396942
ELAVL1	USF1	0.716417370596901
ELAVL1	YOD1	0.792168965563178
ELAVL1	USP28	0.525167464045808
ELAVL1	RRP1B	0.855276355752721
ELAVL1	UBE2F	0.249553826404735
ELAVL1	ATG16L1	0.215929802041501
ELAVL1	RAVER1	0.692725790198892
ELAVL1	LSM11	0.365175849525258
ELAVL1	INTS3	0.302579048322514
ELAVL1	SIRT1	0.943460151785985
ELAVL1	MTHFD2	0.485287128947675
ELAVL1	ITCH	0.338191768620163
ELAVL1	FAM46A	0.409458890557289
ELAVL1	UBE2J1	0.896848413161933
ELAVL1	STX12	0.854836870450526
ELAVL1	STX11	0.598437079461291
ELAVL1	TJP1	0.547999774338678
ELAVL1	FRMD8	0.423468024004251
ELAVL1	COPS7B	0.237369930604473
ELAVL1	HIBADH	0.0925275441259146
ELAVL1	RICTOR	0.819663980277255
ELAVL1	CPM	0.989619983360171
ELAVL1	LATS2	0.303934419061989
ELAVL1	FOXN2	0.567946820985526
ELAVL1	RDX	0.206688926089555
ELAVL1	ATP2C1	0.445765359094366
ELAVL1	RUVBL1	0.598705784417689
ELAVL1	CELF1	0.37113887979649
ELAVL1	MOB3A	0.0771854019258171
ELAVL1	P4HA1	0.526722716167569
ELAVL1	CNOT4	0.949662187602371
ELAVL1	LTA4H	0.762367497663945
ELAVL1	PDCL	0.00418304442428052
ELAVL1	FAF2	0.797253288794309
ELAVL1	KLHL24	0.975222052307799
ELAVL1	ZCCHC11	0.578653807751834
ELAVL1	NIN	0.772257059812546
ELAVL1	SRSF8	0.253570950124413
ELAVL1	NDUFC2	0.858114887494594
ELAVL1	GLTSCR1L	0.945606561843306
ELAVL1	CYB5B	0.831097396323457
ELAVL1	PLEKHF2	0.323674109531567
ELAVL1	TP53INP1	0.0566482145804912
ELAVL1	LYPLA1	0.311356546124443
ELAVL1	INO80C	0.466212033992633
ELAVL1	UBE3C	0.986981801921502
ELAVL1	VPS36	0.357150194933638
ELAVL1	SS18	0.576028405223042
ELAVL1	AP4E1	0.857157725375146
ELAVL1	TMED2	0.39295059768483
ELAVL1	ZNF148	0.399161047767848
ELAVL1	GATA2	0.418420220725238
ELAVL1	SPRED2	0.225449932273477
ELAVL1	PPIA	0.147080934606493
ELAVL1	LLGL1	0.454898133408278
ELAVL1	ARPC1A	0.4331209869124
ELAVL1	CXADR	0.294726897031069
ELAVL1	AZIN1	0.307848121505231
ELAVL1	HLTF	0.85333533002995
ELAVL1	RCOR3	0.814261162653565
ELAVL1	WASL	0.519252810860053
ELAVL1	MARCKS	0.325330717721954
ELAVL1	TM9SF4	0.916527369525284
ELAVL1	KAT6A	0.12821356463246
ELAVL1	MGEA5	0.579541974700987
ELAVL1	CLASP1	0.0954728305805475
ELAVL1	CPD	0.0916005903854966
ELAVL1	SH3D19	0.644571841694415
ELAVL1	BTF3L4	0.958472001366317
ELAVL1	NADK2	0.66297761676833
ELAVL1	NUAK1	0.941715943161398
ELAVL1	PAPOLA	0.609626651508734
ELAVL1	FNBP1	0.486705481307581
ELAVL1	TMEM59	0.704502135282382
ELAVL1	SLC39A14	0.0658340966328979
ELAVL1	GMFB	0.997504194034263
ELAVL1	TBPL1	0.51743964641355
ELAVL1	CCP110	0.822621258441359
ELAVL1	FAM175B	0.225006276043132
ELAVL1	SCAMP1	0.0797442682087421
ELAVL1	LZTFL1	0.121666274266317
ELAVL1	PHC1	0.790120439371094
ELAVL1	GMCL1	0.763554729521275
ELAVL1	CDH9	0.218231634935364
ELAVL1	LOC102724428__SIK1	0.246105166617781
ELAVL1	PHF21A	0.248996775830165
ELAVL1	ATG5	0.887964603025466
ELAVL1	SNTB2	0.850394093897194
ELAVL1	NAPG	0.240722805494443
ELAVL1	ARF3	0.967706753872335
ELAVL1	GBE1	0.837966913357377
ELAVL1	SLC7A5	0.37664177082479
ELAVL1	TOB2	0.608689695596695
ELAVL1	IRF2BP2	0.218401967082173
ELAVL1	SMIM14	0.843531415332109
ELAVL1	SMPD1	0.182654826669022
ELAVL1	SMG1	0.261723886243999
ELAVL1	CD79B	0.354884929256514
ELAVL1	ZBTB2	0.411539708264172
ELAVL1	TUFT1	0.8518873215653
ELAVL1	TFPI	0.255707936361432
ELAVL1	SENP2	0.254224778618664
ELAVL1	MAK16	0.866343219066039
ELAVL1	ZCCHC7	0.783813181100413
ELAVL1	NFYC	0.723958320915699
ELAVL1	TOMM22	0.0149904633872211
ELAVL1	GCA	0.779032621299848
ELAVL1	TES	0.759436274180189
ELAVL1	H2AFV	0.499883675249293
ELAVL1	OSTF1	0.734506546752527
ELAVL1	SLC7A1	0.593985127285123
ELAVL1	ALPI	0.255829479312524
ELAVL1	OTULIN	0.957442588638514
ELAVL1	LARP4	0.963273990433663
ELAVL1	TROAP	0.265857960563153
ELAVL1	C18ORF54	0.158273010049015
ELAVL1	MTA3	0.341184196760878
ELAVL1	SREK1	0.891864412697032
ELAVL1	MED4	0.0549356413539499
ELAVL1	SPRED1	0.36483740969561
ELAVL1	PDXK	0.684625095454976
ELAVL1	BTAF1	0.471569715067744
ELAVL1	TRIM45	0.14250397356227
ELAVL1	BCL9	0.294623563764617
ELAVL1	ARHGEF2	0.131845143390819
ELAVL1	HIRA	0.222804134711623
ELAVL1	SFXN1	0.878971017664298
ELAVL1	MTPAP	0.802645470714197
ELAVL1	STAU2	0.205156656913459
ELAVL1	EPT1	0.169185189995915
ELAVL1	FOXN3	0.770209143403918
ELAVL1	ACVR1B	0.676416685804725
ELAVL1	FOXA1	0.482795763760805
ELAVL1	UBAP2L	0.59486766718328
ELAVL1	CLUAP1	0.50677310815081
ELAVL1	ZNF217	0.384160409215838
ELAVL1	CCDC6	0.946651957230642
ELAVL1	ARL6IP1	0.839563603280112
ELAVL1	SRGAP1	0.88873581844382
ELAVL1	INHBE	0.476456918520853
ELAVL1	MED20	0.790325994137675
ELAVL1	ASB6	0.520866688806564
ELAVL1	FBXO21	0.429239381104708
ELAVL1	AKIRIN2	0.3330382630229
ELAVL1	RSU1	0.329796107718721
ELAVL1	PM20D2	0.0249623984564096
ELAVL1	NR5A1	0.212063805665821
ELAVL1	BCL2L2	0.946154893841594
ELAVL1	AEBP2	0.462289478862658
ELAVL1	TRIM2	0.453513229265809
ELAVL1	TRIM33	0.0473645476158708
ELAVL1	ZNF521	0.434056401019916
ELAVL1	SERTAD2	0.199210966937244
ELAVL1	RAB21	0.945767736295238
ELAVL1	TSPAN9	0.177291458938271
ELAVL1	ZBTB20	0.147896745242178
ELAVL1	ZIC2	0.750953440088779
ELAVL1	TEAD2	0.0410389709286392
ELAVL1	ADIPOR1	0.0179372448474169
ELAVL1	TJAP1	0.361006189370528
ELAVL1	LITAF	0.67374349036254
ELAVL1	TM4SF1	0.398937862133607
ELAVL1	FOXL2	0.91941187903285
ELAVL1	GEMIN6	0.858541651861742
ELAVL1	DIABLO	0.229262279579416
ELAVL1	FAM178A	0.197855293052271
ELAVL1	PHACTR4	0.346640606876463
ELAVL1	RPP14	0.0204162513837218
ELAVL1	NFIB	0.37792234448716
ELAVL1	MIER1	0.478889015270397
ELAVL1	MLEC	0.622120938263834
ELAVL1	RNF138	0.600791164673865
ELAVL1	FAM131A	0.0474292831495404
ELAVL1	APIP	0.867029280401766
ELAVL1	ATG14	0.432402883190662
ELAVL1	TAF2	0.892516806721687
ELAVL1	PSMD5	0.393685214687139
ELAVL1	NLK	0.940581717761233
ELAVL1	KDM2A	0.785769086331129
ELAVL1	CD164	0.329987100558355
ELAVL1	MCU	0.729745738906786
ELAVL1	ABCG1	0.33470425545238
ELAVL1	LACTB	0.936301952460781
ELAVL1	YTHDF1	0.147578980773687
ELAVL1	CDCA8	0.951665384229273
ELAVL1	RPIA	0.393592395819724
ELAVL1	MAL2	0.962250441778451
ELAVL1	XPO4	0.929636450251564
ELAVL1	LONP2	0.057422649813816
ELAVL1	OSTM1	0.569915935397148
ELAVL1	TMX3	0.241639951476827
ELAVL1	TTI2	0.182345713954419
ELAVL1	ELMSAN1	0.926402881275862
ELAVL1	ARID5B	0.231262390501797
ELAVL1	DAG1	0.0779126663692296
ELAVL1	ZNF426	0.347157733747736
ELAVL1	TGIF1	0.0568589663598686
ELAVL1	TRIOBP	0.147712123580277
ELAVL1	MUM1	0.855640658177435
ELAVL1	ODF2	0.842555402545258
ELAVL1	ARF5	0.889868797035888
ELAVL1	KDELR2	0.162458697799593
ELAVL1	COLGALT1	0.696202215272933
ELAVL1	CARD8	0.295083050848916
ELAVL1	TBC1D20	0.39624210074544
ELAVL1	CNN2	0.671559786424041
ELAVL1	PLEKHA1	0.669530338374898
ELAVL1	PLEKHA5	0.760505488375202
ELAVL1	DIO2	0.0721818264573812
ELAVL1	RMDN3	0.653773085214198
ELAVL1	MKX	0.060013288166374
ELAVL1	FAM60A	0.966953752096742
ELAVL1	TMED4	0.228647195268422
ELAVL1	SKA1	0.330524067394435
ELAVL1	CMTM6	0.0300674312748015
ELAVL1	IFNGR2	0.0514822895638645
ELAVL1	LIN54	0.261362427147105
ELAVL1	PTP4A1	0.51378781395033
